id,imdb_id,title,original_title,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Western,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender
37536,tt0165494,Ringmaster,Ringmaster,90.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.375,2.0,,2.0
10029,tt0124198,Very Bad Things,Very Bad Things,100.0,1998,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.8666666666666667,2.0,1.5,2.0
27104,tt0119248,Steam: The Turkish Bath,Hamam,94.0,1997,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,,
11252,tt0155975,Psycho,Psycho,105.0,1998,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.75,2.0,2.0,2.0
8545,tt0147004,Little Voice,Little Voice,97.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.625,,1.7142857142857142,2.0
10223,tt0120324,A Simple Plan,A Simple Plan,121.0,1998,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,2.0,1.8,2.0
9745,tt0141109,Jack Frost,Jack Frost,101.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.8461538461538463,2.0,2.0,2.0
200,tt0120844,Star Trek: Insurrection,Star Trek: Insurrection,103.0,1998,en,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7272727272727273,2.0,1.8333333333333333,2.0
9837,tt0120794,The Prince of Egypt,The Prince of Egypt,99.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.5789473684210527,1.6666666666666667,1.5,2.0
11545,tt0128445,Rushmore,Rushmore,93.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6923076923076923,2.0,2.0,2.0
1934,tt0138097,Shakespeare in Love,Shakespeare in Love,122.0,1998,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7857142857142858,,1.625,2.0
110643,tt0087688,Mass Appeal,Mass Appeal,99.0,1984,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,2.0,,
11881,tt0039628,Miracle on 34th Street,Miracle on 34th Street,96.0,1947,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.7,2.0,2.0,2.0
13764,tt0089961,Santa Claus: The Movie,Santa Claus: The Movie,108.0,1985,en,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.8461538461538463,2.0,1.6666666666666667,2.0
24951,tt0098115,Prancer,Prancer,99.0,1989,fr,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.6,2.0,,2.0
8879,tt0089767,Pale Rider,Pale Rider,115.0,1985,en,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8125,2.0,1.6666666666666667,2.0
1369,tt0089880,Rambo: First Blood Part II,Rambo: First Blood Part II,96.0,1985,en,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.8888888888888888,2.0,1.5,2.0
1368,tt0083944,First Blood,First Blood,93.0,1982,en,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2.0,2.0,1.8,2.0
1370,tt0095956,Rambo III,Rambo III,102.0,1988,en,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2.0,2.0,1.5,2.0
10303,tt0089370,The Jewel of the Nile,The Jewel of the Nile,106.0,1985,en,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.6666666666666667,2.0,2.0,2.0
9326,tt0088011,Romancing the Stone,Romancing the Stone,106.0,1984,en,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.75,2.0,2.0,1.0
10328,tt0088933,Cocoon,Cocoon,117.0,1985,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6818181818181819,2.0,1.5,
11285,tt0094890,Cocoon: The Return,Cocoon: The Return,116.0,1988,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5454545454545454,2.0,1.6666666666666667,2.0
1367,tt0079817,Rocky II,Rocky II,119.0,1979,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8461538461538463,2.0,2.0,2.0
1371,tt0084602,Rocky III,Rocky III,99.0,1982,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9090909090909092,2.0,1.75,2.0
1374,tt0089927,Rocky IV,Rocky IV,91.0,1985,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8333333333333333,2.0,2.0,2.0
1375,tt0100507,Rocky V,Rocky V,104.0,1990,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8181818181818181,2.0,2.0,2.0
15196,tt0088930,Clue,Clue,94.0,1985,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.5714285714285714,2.0,1.8,2.0
11904,tt0090357,Young Sherlock Holmes,Young Sherlock Holmes,109.0,1985,en,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1.7142857142857142,2.0,1.8,2.0
215875,tt0092173,Violets Are Blue,Violets Are Blue,88.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,,1.0
15596,tt0090685,Back to School,Back to School,96.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6923076923076923,2.0,2.0,2.0
13818,tt0091188,Heartburn,Heartburn,108.0,1986,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666666666667,2.0,1.75,
29968,tt0091653,Nothing in Common,Nothing in Common,118.0,1986,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6363636363636365,1.5,1.25,
44326,tt0091024,Extremities,Extremities,89.0,1986,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4545454545454546,2.0,1.8,
1885,tt0087538,The Karate Kid,The Karate Kid,126.0,1984,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,1.5,2.0
8856,tt0091326,"The Karate Kid, Part II","The Karate Kid, Part II",113.0,1986,en,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1.75,2.0,2.0,2.0
10495,tt0097647,"The Karate Kid, Part III","The Karate Kid, Part III",112.0,1989,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.7,2.0,2.0,2.0
5825,tt0097958,National Lampoon's Christmas Vacation,National Lampoon's Christmas Vacation,97.0,1989,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.55,2.0,2.0,2.0
9489,tt0128853,You've Got Mail,You've Got Mail,119.0,1998,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4375,1.0,1.3333333333333333,1.0
16885,tt0120706,The General,The General,124.0,1998,en,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.75,2.0,1.5,2.0
76857,tt0120861,The Theory of Flight,The Theory of Flight,101.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,,2.0
8741,tt0120863,The Thin Red Line,The Thin Red Line,170.0,1998,en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.9230769230769231,2.0,1.8,2.0
9276,tt0133751,The Faculty,The Faculty,104.0,1998,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.52,2.0,1.5,2.0
9822,tt0120751,Mighty Joe Young,Mighty Joe Young,114.0,1998,en,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1.7333333333333334,2.0,1.6666666666666667,2.0
39314,tt0041650,Mighty Joe Young,Mighty Joe Young,94.0,1949,en,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1.6521739130434783,2.0,2.0,2.0
10312,tt0129290,Patch Adams,Patch Adams,115.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7916666666666667,2.0,1.75,2.0
9441,tt0120686,Stepmom,Stepmom,124.0,1998,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.375,1.5,1.5,
9422,tt0120633,A Civil Action,A Civil Action,115.0,1998,pt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.894736842105263,1.5,1.6,2.0
125582,tt0142231,Down in the Delta,Down in the Delta,112.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,1.0,,
24525,tt0119336,Hurlyburly,Hurlyburly,122.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5714285714285714,2.0,,
10368,tt0120857,Tea with Mussolini,Tea with Mussolini,117.0,1999,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5454545454545454,2.0,2.0,2.0
11365,tt0120514,Wilde,Wilde,118.0,1997,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.7857142857142858,2.0,2.0,2.0
140897,tt0144546,Outside Ozona,Outside Ozona,100.0,1998,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.5833333333333333,2.0,,2.0
31662,tt0118564,Affliction,Affliction,114.0,1997,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,,1.5,2.0
36136,tt0127722,Another Day in Paradise,Another Day in Paradise,101.0,1998,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7692307692307692,2.0,,2.0
1363,tt0120699,The Hi-Lo Country,The Hi-Lo Country,114.0,1998,en,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.7857142857142858,,1.6,2.0
46992,tt0150915,Hilary and Jackie,Hilary and Jackie,121.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.7142857142857142,2.0,1.0,2.0
825,tt0145734,Playing by Heart,Playing by Heart,121.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5833333333333333,2.0,1.875,2.0
22913,tt0120391,24 7: Twenty Four Seven,24 7: Twenty Four Seven,96.0,1997,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.875,2.0,1.5,2.0
15556,tt0132512,At First Sight,At First Sight,128.0,1999,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4545454545454546,2.0,1.8,2.0
28902,tt0120710,In Dreams,In Dreams,100.0,1999,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5454545454545454,,1.6,
14709,tt0139699,Varsity Blues,Varsity Blues,106.0,1999,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7692307692307692,2.0,,
9423,tt0120458,Virus,Virus,99.0,1999,en,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.8,1.5,1.0,2.0
14443,tt0093072,The Garbage Pail Kids Movie,The Garbage Pail Kids Movie,100.0,1987,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.8333333333333333,2.0,,2.0
10658,tt0091225,Howard the Duck,Howard the Duck,110.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.6,2.0,1.5,1.5
6917,tt0093075,The Gate,The Gate,85.0,1987,en,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.3333333333333333,2.0,1.5,2.0
40729,tt0099636,The Gate II: Trespassers,The Gate II: Trespassers,93.0,1990,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.8571428571428572,2.0,2.0,2.0
24086,tt0090768,The Boy Who Could Fly,The Boy Who Could Fly,114.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.5,2.0,2.0,2.0
11815,tt0051622,The Fly,The Fly,94.0,1958,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5555555555555556,2.0,2.0,2.0
9426,tt0091064,The Fly,The Fly,96.0,1986,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,1.5,1.5,2.0
10344,tt0097368,The Fly II,The Fly II,105.0,1989,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.8461538461538463,2.0,1.5,2.0
15698,tt0091875,Running Scared,Running Scared,107.0,1986,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.8571428571428572,2.0,1.8,2.0
2620,tt0090660,Armed and Dangerous,Armed and Dangerous,88.0,1986,en,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.8666666666666667,2.0,2.0,2.0
30497,tt0072271,The Texas Chain Saw Massacre,The Texas Chain Saw Massacre,83.0,1974,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.875,2.0,2.0,2.0
16337,tt0092076,The Texas Chainsaw Massacre 2,The Texas Chainsaw Massacre 2,101.0,1986,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.8333333333333333,2.0,2.0,2.0
25018,tt0099994,Leatherface: Texas Chainsaw Massacre III,Leatherface: Texas Chainsaw Massacre III,81.0,1990,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5384615384615385,2.0,2.0,2.0
16780,tt0110978,Texas Chainsaw Massacre: The Next Generation,Texas Chainsaw Massacre: The Next Generation,95.0,1994,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.6470588235294117,2.0,2.0,2.0
12151,tt0091877,Ruthless People,Ruthless People,93.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7777777777777777,2.0,2.0,2.0
25438,tt0092112,Trick or Treat,Trick or Treat,98.0,1986,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.631578947368421,2.0,1.6666666666666667,2.0
33278,tt0090917,Deadly Friend,Deadly Friend,91.0,1986,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7,2.0,,2.0
274253,tt0090710,Belizaire the Cajun,Belizaire the Cajun,103.0,1986,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,,2.0
192,tt0091605,The Name of the Rose,The Name of the Rose,130.0,1986,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.92,2.0,1.7142857142857142,2.0
10945,tt0091306,Jumpin' Jack Flash,Jumpin' Jack Flash,100.0,1986,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.7777777777777777,1.0,1.6666666666666667,1.75
10013,tt0091738,Peggy Sue Got Married,Peggy Sue Got Married,103.0,1986,en,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.4705882352941178,2.0,2.0,1.5
9671,tt0090555,Crocodile Dundee,Crocodile Dundee,97.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.8571428571428572,2.0,1.5,2.0
9396,tt0092493,Crocodile Dundee II,Crocodile Dundee II,110.0,1988,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.8,2.0,1.6666666666666667,2.0
11038,tt0092105,Tough Guys,Tough Guys,104.0,1986,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.75,2.0,2.0,2.0
12278,tt0091991,Soul Man,Soul Man,104.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,2.0,
11873,tt0090863,The Color of Money,The Color of Money,119.0,1986,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7333333333333334,2.0,1.0,2.0
18588,tt0090567,52 Pick-Up,52 Pick-Up,110.0,1986,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5714285714285714,2.0,2.0,2.0
10015,tt0091187,Heartbreak Ridge,Heartbreak Ridge,130.0,1986,en,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.7575757575757576,2.0,1.8,
12715,tt0091055,Firewalker,Firewalker,104.0,1986,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.8,,2.0,2.0
8388,tt0092086,¡Three Amigos!,¡Three Amigos!,102.0,1986,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8461538461538463,2.0,2.0,2.0
45712,tt0120683,Gloria,Gloria,108.0,1999,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.5454545454545454,2.0,,2.0
6187,tt0119773,Dry Cleaning,Nettoyage à sec,97.0,1997,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,1.0,2.0,1.0
8129,tt0151691,My Name Is Joe,My Name Is Joe,105.0,1998,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8333333333333333,2.0,1.0,2.0
1618,tt0149151,Still Crazy,Still Crazy,92.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.7222222222222223,2.0,2.0,2.0
10722,tt0112922,The Day of the Beast,El día de la bestia,103.0,1995,es,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.75,2.0,2.0,2.0
10314,tt0160862,She's All That,She's All That,95.0,1999,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4736842105263157,2.0,2.0,
125548,tt0138279,The 24 Hour Woman,The 24 Hour Woman,93.0,1999,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3333333333333333,1.0,,1.5
47139,tt0163984,"Blood, Guts, Bullets and Octane","Blood, Guts, Bullets and Octane",87.0,1998,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.8333333333333333,2.0,2.0,2.0
11167,tt0054167,Peeping Tom,Peeping Tom,101.0,1960,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5384615384615385,2.0,2.0,2.0
2112,tt0120784,Payback,Payback,100.0,1999,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.7857142857142858,2.0,1.6666666666666667,2.0
16172,tt0145893,Simply Irresistible,Simply Irresistible,95.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5454545454545454,2.0,1.8333333333333333,
111794,tt0138987,20 Dates,20 Dates,87.0,1998,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,,1.6666666666666667,
9524,tt0128133,Comedian Harmonists,Comedian Harmonists,126.0,1997,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.6666666666666667,2.0,2.0,
16306,tt0070544,Fantastic Planet,La planète sauvage,72.0,1973,fr,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.75,2.0,2.0,2.0
11622,tt0124298,Blast from the Past,Blast from the Past,112.0,1999,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6363636363636365,1.5,1.5,2.0
10207,tt0139462,Message in a Bottle,Message in a Bottle,131.0,1999,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5263157894736843,,1.6666666666666667,2.0
9849,tt0120764,My Favorite Martian,My Favorite Martian,94.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.625,2.0,2.0,1.0
82865,tt0119207,"God Said, 'Ha!'","God Said, 'Ha!'",85.0,1998,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,2.0,1.0
18892,tt0155776,Jawbreaker,Jawbreaker,87.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3076923076923077,1.5,1.0,2.0
13466,tt0132477,October Sky,October Sky,108.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.7857142857142858,2.0,2.0,2.0
1542,tt0151804,Office Space,Office Space,89.0,1999,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.793103448275862,2.0,1.6666666666666667,2.0
15256,tt0137338,200 Cigarettes,200 Cigarettes,101.0,1999,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4545454545454546,1.0,,
8224,tt0134273,8MM,8MM,123.0,1999,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6153846153846154,2.0,1.6666666666666667,2.0
18417,tt0123209,The Other Sister,The Other Sister,130.0,1999,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4285714285714286,2.0,1.4,2.0
12479,tt0120618,Breakfast of Champions,Breakfast of Champions,110.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6666666666666667,2.0,2.0,
15031,tt0181322,The Breaks,The Breaks,86.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,,
15209,tt0119054,Eight Days a Week,Eight Days a Week,92.0,1997,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,2.0,2.0
26425,tt0123221,Just the Ticket,Just the Ticket,115.0,1999,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6666666666666667,2.0,1.6666666666666667,2.0
1847,tt0070334,The Long Goodbye,The Long Goodbye,113.0,1973,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.9090909090909092,2.0,2.0,1.6666666666666667
42113,tt0084390,The Ballad of Narayama,楢山節考,130.0,1983,ja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,,,
8913,tt0098084,Pet Sematary,Pet Sematary,103.0,1989,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6666666666666667,1.0,2.0,2.0
10906,tt0105128,Pet Sematary II,Pet Sematary II,100.0,1992,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,1.0,2.0,2.0
25748,tt0106557,Children of the Corn II: The Final Sacrifice,Children of the Corn II: The Final Sacrifice,92.0,1993,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.875,1.0,2.0,2.0
25749,tt0109415,Children of the Corn III: Urban Harvest,Children of the Corn III: Urban Harvest,92.0,1995,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5384615384615385,2.0,2.0,2.0
8769,tt0085333,Christine,Christine,110.0,1983,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.8,2.0,1.8,2.0
14742,tt0084412,Night Shift,Night Shift,106.0,1982,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5925925925925926,2.0,1.5,2.0
15856,tt0051744,House on Haunted Hill,House on Haunted Hill,75.0,1959,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.5,2.0,,
10671,tt0065377,Airport,Airport,137.0,1970,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.5161290322580645,2.0,,2.0
27932,tt0071110,Airport 1975,Airport 1975,107.0,1974,en,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.5666666666666667,2.0,2.0,2.0
7227,tt0075648,Airport '77,Airport '77,114.0,1977,en,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.619047619047619,2.0,2.0,2.0
10670,tt0076636,Rollercoaster,Rollercoaster,119.0,1977,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,2.0,2.0
5919,tt0072308,The Towering Inferno,The Towering Inferno,159.0,1974,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.793103448275862,2.0,2.0,2.0
33518,tt0080354,Alligator,Alligator,91.0,1980,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.7777777777777777,2.0,2.0,2.0
40160,tt0079550,Meteor,Meteor,107.0,1979,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8235294117647058,2.0,2.0,2.0
2362,tt0070909,Westworld,Westworld,88.0,1973,en,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1.7222222222222223,2.0,2.0,2.0
10803,tt0074812,Logan's Run,Logan's Run,119.0,1976,en,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.75,2.0,2.0,2.0
871,tt0063442,Planet of the Apes,Planet of the Apes,112.0,1968,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.8695652173913044,2.0,2.0,2.0
1685,tt0065462,Beneath the Planet of the Apes,Beneath the Planet of the Apes,95.0,1970,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.7857142857142858,2.0,2.0,2.0
1705,tt0069768,Battle for the Planet of the Apes,Battle for the Planet of the Apes,93.0,1973,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7647058823529411,,2.0,2.0
1688,tt0068408,Conquest of the Planet of the Apes,Conquest of the Planet of the Apes,88.0,1972,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8,,2.0,2.0
1687,tt0067065,Escape from the Planet of the Apes,Escape from the Planet of the Apes,98.0,1971,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8181818181818181,2.0,2.0,2.0
166680,tt0077189,Avalanche,Avalanche,94.0,1978,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.75,2.0,2.0,
11123,tt0071455,Earthquake,Earthquake,123.0,1974,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8235294117647058,2.0,2.0,2.0
29723,tt0078740,The Concorde... Airport '79,The Concorde... Airport '79,123.0,1979,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.4375,2.0,2.0,2.0
31638,tt0078856,Beyond the Poseidon Adventure,Beyond the Poseidon Adventure,114.0,1979,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.6428571428571428,,,2.0
9535,tt0122933,Analyze This,Analyze This,103.0,1999,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8125,2.0,1.5,2.0
9455,tt0142192,The Corruptor,The Corruptor,110.0,1999,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.8888888888888888,2.0,2.0,2.0
