year,title,imdb_id,id,rating,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender,original_title
1991,Hudson Hawk,0102070,3544,3,100,1991,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.75,2.0,1.75,2.0,Hudson Hawk
1991,Hot Shots!,0102059,3563,1,84,1991,en,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.7692307692307692,2.0,1.6,2.0,Hot Shots!
1991,Star Trek VI: The Undiscovered Country,0102975,3592,2,113,1991,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7727272727272727,2.0,1.5,2.0,Star Trek VI: The Undiscovered Country
1991,"Addams Family, The",0101272,3595,3,99,1991,en,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.6428571428571428,2.0,2.0,1.5,The Addams Family
1991,"Rocketeer, The",0102803,3987,1,108,1991,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.7714285714285714,2.0,2.0,2.0,The Rocketeer
1991,"Last Boy Scout, The",0102266,4290,3,105,1991,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8695652173913044,2.0,1.8571428571428572,2.0,The Last Boy Scout
1991,Life Stinks,0102303,4577,0,92,1991,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8571428571428572,2.0,2.0,2.0,Life Stinks
1991,Defending Your Life,0101698,4631,3,112,1991,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.5714285714285714,2.0,2.0,2.0,Defending Your Life
1991,L.A. Story,0102250,4666,3,95,1991,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.7333333333333334,1.5,1.8,2.0,L.A. Story
1991,Europa,0101829,4736,0,112,1991,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.818181818181818,2.0,2.0,2.0,Europa
1991,Boyz n the Hood,0101507,5638,2,112,1991,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,2.0,1.6666666666666667,2.0,Boyz n the Hood
1991,"Five Heartbeats, The",0101891,5814,1,121,1991,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.7,2.0,2.0,2.0,The Five Heartbeats
1991,Dick Tracy,0099422,5833,1,103,1990,en,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.7083333333333333,2.0,2.0,2.0,Dick Tracy
1991,Freddy&#39;s Dead: The Final Nightmare,0101917,6028,2,89,1991,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.5789473684210529,1.0,2.0,2.0,Freddy's Dead: The Final Nightmare
1991,Robin Hood,0102797,7146,1,104,1991,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.75,2.0,1.0,2.0,Robin Hood
1991,City Slickers,0101587,7365,3,112,1991,en,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1.7,2.0,1.5,2.0,City Slickers
1991,My Own Private Idaho,0102494,7650,1,104,1991,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,1.5,2.0,My Own Private Idaho
1991,Oscar,0102603,7655,2,109,1991,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1.818181818181818,2.0,1.0,2.0,Oscar
1991,Cape Fear,0101540,7938,3,128,1991,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5714285714285714,2.0,1.4285714285714286,2.0,Cape Fear
1991,Double Impact,0101764,9564,1,110,1991,en,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8571428571428572,2.0,2.0,2.0,Double Impact
1991,Child&#39;s Play 3,0103956,9847,2,90,1991,en,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.8823529411764703,2.0,2.0,2.0,Child's Play 3
1991,"Commitments, The",0101605,10265,3,118,1991,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.5555555555555556,2.0,1.0,2.0,The Commitments
1991,Drop Dead Fred,0101775,10658,3,103,1991,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.5714285714285714,2.0,2.0,2.0,Drop Dead Fred
1991,New Jack City,0102526,10733,0,97,1991,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7391304347826086,2.0,2.0,2.0,New Jack City
1991,Backdraft,0101393,10871,1,137,1991,en,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.8571428571428572,2.0,1.5714285714285714,2.0,Backdraft
1991,For the Boys,0101902,10889,3,138,1991,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,2.0,2.0,2.0,For the Boys
1992,Reservoir Dogs,0105236,18,0,99,1992,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1.6666666666666667,1.7142857142857142,2.0,Reservoir Dogs
1992,Aladdin,0103639,98,0,90,1992,en,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1.8,2.0,1.75,2.0,Aladdin
1992,Alien 3,0103644,296,0,114,1992,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.9583333333333333,2.0,1.7142857142857142,2.0,Alien³
1992,Home Alone 2: Lost in New York,0104431,433,3,120,1992,en,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.9230769230769231,2.0,1.5,2.0,Home Alone 2: Lost in New York
1992,Glengarry Glen Ross,0104348,450,0,100,1992,en,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.8571428571428572,1.6666666666666667,1.25,2.0,Glengarry Glen Ross
1992,A Few Good Men,0104257,451,1,138,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9333333333333331,2.0,1.6153846153846154,2.0,A Few Good Men
1992,A League of Their Own,0104694,560,3,128,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4761904761904765,1.0,2.0,2.0,A League of Their Own
1992,Buffy the Vampire Slayer,0103893,748,3,86,1992,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.6,1.0,2.0,2.0,Buffy the Vampire Slayer
1992,Bob Roberts,0103850,818,1,102,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.826086956521739,2.0,1.8333333333333333,2.0,Bob Roberts
1992,Batman Returns,0103776,1025,0,126,1992,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.7272727272727273,2.0,1.5,2.0,Batman Returns
1992,Sister Act,0105417,1352,3,100,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4375,2.0,1.0,2.0,Sister Act
1992,Army of Darkness,0106308,1276,2,81,1992,en,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.6666666666666667,2.0,2.0,2.0,Army of Darkness
1992,"Muppet Christmas Carol, The",0104940,1101,3,85,1992,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2.0,2.0,2.0,2.0,The Muppet Christmas Carol
1992,"Mighty Ducks, The",0104868,1126,1,101,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.8333333333333333,2.0,2.0,2.0,The Mighty Ducks
1992,Toys,0105629,1836,3,118,1992,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.7272727272727273,2.0,2.0,1.5,Toys
1992,Death Becomes Her,0104070,1869,3,104,1992,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5,2.0,2.0,2.0,Death Becomes Her
1992,Orlando,0107756,1877,2,93,1992,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.761904761904762,1.0,2.0,1.0,Orlando
1992,El Mariachi,0104815,1886,0,81,1992,es,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,El Mariachi
1992,My Cousin Vinny,0104952,1895,1,120,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.9090909090909092,2.0,2.0,2.0,My Cousin Vinny
1992,Enchanted April,0101811,2128,3,89,1991,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4285714285714286,2.0,1.6666666666666667,1.5,Enchanted April
1992,Passion Fish,0105107,2349,3,135,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,1.5,2.0,Passion Fish
1992,Howards End,0104454,2415,3,140,1992,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,1.0,Howards End
1992,Twin Peaks: Fire Walk With Me,0105665,2432,3,134,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.68,2.0,1.5714285714285714,2.0,Twin Peaks: Fire Walk with Me
1992,Single White Female,0105414,2504,3,107,1992,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5714285714285714,2.0,2.0,2.0,Single White Female
1992,Straight Talk,0105481,2709,3,91,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.625,2.0,1.4285714285714286,2.0,Straight Talk
1992,Porco Rosso (Kurenai no Buta),0104652,3414,1,94,1992,ja,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2.0,2.0,2.0,2.0,紅の豚
1992,"Player, The",0105151,3636,3,124,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6323529411764706,2.0,2.0,2.0,The Player
1992,Scent of a Woman,0105323,3787,1,157,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5833333333333333,1.5,1.5714285714285714,2.0,Scent of a Woman
1992,Dead Alive,0103873,4141,3,104,1992,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4615384615384617,2.0,1.6666666666666667,1.75,Braindead
1992,Stop! Or My Mom Will Shoot,0105477,4779,2,87,1992,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.8,2.0,2.0,2.0,Stop! Or My Mom Will Shoot
1992,Chaplin,0103939,4782,1,143,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1.5,1.6,2.0,Chaplin
1992,"Cutting Edge, The",0104040,4839,3,101,1992,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7,2.0,1.6666666666666667,2.0,The Cutting Edge
1992,Como agua para chocolate,0103994,4838,3,105,1992,es,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,1.5,1.0,Como agua para chocolate
1992,Husbands and Wives,0104466,4903,3,108,1992,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4545454545454546,2.0,1.6666666666666667,2.0,Husbands and Wives
1992,Dracula,0103874,4947,3,128,1992,en,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.625,2.0,2.0,2.0,Dracula
1992,Damage,0104237,4952,3,111,1992,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.818181818181818,2.0,2.0,2.0,Damage
1992,Candyman,0103919,5005,3,99,1992,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.4615384615384617,2.0,1.75,2.0,Candyman
1992,Boomerang,0103859,5318,3,117,1992,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,2.0,2.0,Boomerang
1992,Un Coeur en Hiver,0105682,5425,3,105,1992,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,2.0,2.0,Un Cœur en Hiver
1992,Sneakers,0105435,5654,1,126,1992,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8421052631578947,2.0,1.6,2.0,Sneakers
1992,A River Runs Through It,0105265,6123,2,123,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5454545454545454,2.0,2.0,2.0,A River Runs Through It
1992,Singles,0105415,6317,2,99,1992,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7083333333333333,2.0,2.0,2.0,Singles
1992,Hellraiser III: Hell on Earth,0104409,6397,3,93,1992,en,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6153846153846154,2.0,2.0,2.0,Hellraiser III: Hell on Earth
1992,Peter&#39;s Friends,0105130,6702,3,101,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5555555555555556,2.0,2.0,1.0,Peter's Friends
1992,Unforgiven,0105695,7006,3,131,1992,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7916666666666667,2.0,1.8,2.0,Unforgiven
1992,"Last of the Mohicans, The",0104691,7031,2,112,1992,en,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1.7692307692307692,2.0,1.75,2.0,The Last of the Mohicans
1992,HouseSitter,0104452,7640,1,102,1992,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4444444444444444,2.0,2.0,2.0,Housesitter
1992,Bitter Moon,0104779,8287,3,139,1992,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,1.5,2.0,Bitter Moon
1992,Critters 4,0101628,8393,1,100,1992,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.5714285714285714,2.0,1.75,2.0,Critters 4
1992,"Bodyguard, The",0103855,8991,2,129,1992,en,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1.8095238095238095,1.5,2.0,2.0,The Bodyguard
1992,"Hand That Rocks the Cradle, The",0104389,9922,3,110,1992,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,2.0,1.6666666666666667,1.0,The Hand that Rocks the Cradle
1992,"Lover / L&#39;amant, The",0101316,9221,1,115,1992,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,2.0,1.6666666666666667,L'Amant
1992,Stay Tuned,0105466,9242,2,87,1992,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.7,2.0,2.0,2.0,Stay Tuned
1992,Strictly Ballroom,0105488,9331,1,94,1992,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,2.0,2.0,Strictly Ballroom
1992,Passenger 57,0105104,9785,1,84,1992,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.8333333333333333,2.0,2.0,2.0,Passenger 57
1992,Schtonk,0105328,9812,3,115,1992,de,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.7857142857142858,2.0,2.0,2.0,Schtonk!
1992,Far and Away,0104231,10862,3,140,1992,en,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.7857142857142858,2.0,2.0,2.0,Far and Away
1992,Beethoven,0103786,10872,3,87,1992,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5454545454545454,2.0,2.0,1.5,Beethoven
1992,Kuffs,0104647,11485,0,102,1992,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.75,2.0,2.0,2.0,Kuffs
1992,Deep Cover,0104073,11537,1,107,1992,en,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7142857142857142,2.0,1.5,2.0,Deep Cover
1993,Jurassic Park,0107290,109,3,127,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9047619047619049,1.6666666666666667,1.4444444444444444,2.0,Jurassic Park
1993,Groundhog Day,0107048,114,2,101,1993,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.65,1.6666666666666667,1.8,2.0,Groundhog Day
1993,Demolition Man,0106697,117,0,115,1993,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8888888888888888,2.0,1.7142857142857142,2.0,Demolition Man
1993,Mrs. Doubtfire,0107614,436,3,125,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.6875,2.0,1.5,1.0,Mrs. Doubtfire
1993,Point of No Return/The Assassin,0107843,543,3,108,1993,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,1.5,2.0,Point of No Return
1993,Sleepless in Seattle,0108160,556,2,105,1993,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,1.0,1.4285714285714286,2.0,Sleepless in Seattle
1993,Hocus Pocus,0107120,587,3,96,1993,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.6,2.0,2.0,2.0,Hocus Pocus
1993,Manhattan Murder Mystery,0107507,810,3,104,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.5625,2.0,1.6666666666666667,2.0,Manhattan Murder Mystery
1993,Dazed and Confused,0106677,861,3,102,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4705882352941178,2.0,2.0,2.0,Dazed and Confused
1993,"Sandlot, The",0108037,899,0,101,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.8571428571428572,2.0,1.75,2.0,The Sandlot
1993,Three Colors: Blue,0108394,984,3,98,1993,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.2857142857142858,2.0,2.0,1.8333333333333333,Trois couleurs : Bleu
1993,Robin Hood: Men in Tights,0107977,1067,3,104,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.875,2.0,1.8333333333333333,2.0,Robin Hood: Men in Tights
1993,Cool Runnings,0106611,1602,1,98,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,1.75,Cool Runnings
1993,Boxing Helena,0106471,1517,1,107,1993,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,1.0,1.6666666666666667,1.0,Boxing Helena
1993,Homeward Bound: The Incredible Journey,0107131,1088,1,84,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1.4444444444444444,2.0,2.0,1.0,Homeward Bound: The Incredible Journey
1993,Dave,0106673,1133,3,110,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.75,1.5,1.6666666666666667,2.0,Dave
1993,"Secret Garden, The",0108071,1434,3,102,1993,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.5555555555555556,1.0,1.8333333333333333,1.0,The Secret Garden
1993,Addams Family Values,0106220,1436,3,94,1993,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.6363636363636365,2.0,2.0,2.0,Addams Family Values
1993,Even Cowgirls Get The Blues,0106834,1790,3,96,1994,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5333333333333334,2.0,1.5,2.0,Even Cowgirls Get the Blues
1993,Fatal Instinct,0106873,1856,3,91,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,2.0,1.6666666666666667,2.0,Fatal Instinct
1993,"Piano, The",0107822,2230,3,121,1993,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,1.0,2.0,1.0,The Piano
1993,"Nightmare Before Christmas, The",0107688,2543,1,76,1993,en,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.875,2.0,1.6666666666666667,1.6666666666666667,The Nightmare Before Christmas
1993,Little Buddha,0107426,2892,1,140,1993,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.6,2.0,2.0,2.0,Little Buddha
1993,"Fugitive, The",0106977,2916,2,130,1993,en,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.7878787878787878,2.0,1.7142857142857142,2.0,The Fugitive
1993,"Age of Innocence, The",0106226,3097,3,139,1993,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4375,2.0,1.0,1.6666666666666667,The Age of Innocence
1993,Heart and Souls,0107091,3123,2,104,1993,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.5,2.0,1.5,2.0,Heart and Souls
1993,Pieces of April,0311648,3176,3,81,2003,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,1.6666666666666667,2.0,Pieces of April
1993,Tombstone,0108358,3180,3,130,1993,en,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1.878787878787879,1.5,1.8,2.0,Tombstone
1993,Searching for Bobby Fischer,0108065,3336,0,110,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8333333333333333,2.0,1.6666666666666667,2.0,Searching for Bobby Fischer
1993,Cliffhanger,0106582,3369,1,112,1993,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7857142857142858,2.0,1.6,2.0,Cliffhanger
1993,Naked,0107653,3550,3,131,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,2.0,2.0,Naked
1993,Gypsy,0107065,3715,3,153,1993,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1.3846153846153846,2.0,1.8,1.0,Gypsy
1993,"Remains of the Day, The",0107943,3761,1,134,1993,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.85,1.6666666666666667,1.75,1.5,The Remains of the Day
1993,Cannibal! The Musical,0115819,3921,0,97,1993,en,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.875,2.0,2.0,2.0,Cannibal! The Musical
1993,Super Mario Bros.,0108255,4422,3,104,1993,en,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.7777777777777777,2.0,2.0,2.0,Super Mario Bros.
1993,Coneheads,0106598,4636,3,88,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.6896551724137931,2.0,2.0,1.75,Coneheads
1993,Batman: Mask of the Phantasm,0106364,4877,0,76,1993,en,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1.7058823529411764,2.0,2.0,2.0,Batman: Mask of the Phantasm
1993,Dragon: The Bruce Lee Story,0106770,5083,3,120,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7272727272727273,1.5,1.3636363636363635,2.0,Dragon: The Bruce Lee Story
1993,RoboCop 3,0107978,5238,3,104,1993,en,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7,2.0,1.5,2.0,RoboCop 3
1993,Body Snatchers,0106452,5521,3,87,1993,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5,2.0,1.5,2.0,Body Snatchers
1993,Rising Sun,0107969,5580,1,125,1993,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.761904761904762,2.0,1.75,2.0,Rising Sun
1993,"Firm, The",0106918,6474,3,154,1993,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.8095238095238095,2.0,1.8333333333333333,2.0,The Firm
1993,Philadelphia,0107818,5919,2,125,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,1.7777777777777777,2.0,Philadelphia
1993,Sliver,0108162,6076,3,108,1993,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4666666666666666,2.0,1.5,2.0,Sliver
1993,Hot Shots! Part Deux,0107144,6173,3,86,1993,en,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.818181818181818,2.0,1.75,2.0,Hot Shots! Part Deux
1993,True Romance,0108399,6349,1,120,1993,en,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.818181818181818,2.0,1.625,2.0,True Romance
1993,Body Bags,0106449,7272,1,94,1993,en,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7037037037037035,2.0,1.3333333333333333,2.0,Body Bags
1993,"Pelican Brief, The",0107798,7277,3,141,1993,en,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.8333333333333333,1.5,1.75,2.0,The Pelican Brief
1993,In the Name of the Father,0107207,7514,2,133,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.870967741935484,2.0,1.625,2.0,In the Name of the Father
1993,A perfect world,0107808,7611,1,138,1993,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,2.0,1.75,2.0,A Perfect World
1993,Benny &amp; Joon,0106387,7619,1,98,1993,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5625,2.0,1.5,2.0,Benny & Joon
1993,Indecent Proposal,0107211,7642,0,117,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6896551724137931,2.0,1.6,1.5,Indecent Proposal
1993,In the Line of Fire,0107206,7667,1,128,1993,en,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.8,2.0,1.6666666666666667,2.0,In the Line of Fire
1993,Kika,0107315,7699,3,117,1993,es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5555555555555556,2.0,2.0,2.0,Kika
1993,La casa de los esp&iacute;ritus,0107151,7840,3,140,1993,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4545454545454546,2.0,1.6666666666666667,1.5,The House of the Spirits
1993,Poetic Justice,0107840,8148,3,109,1993,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0,Poetic Justice
1993,"Man Without a Face, The",0107501,8552,1,114,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,1.3333333333333333,2.0,The Man without a Face
1993,Mi vida loca,0107566,8568,3,92,1994,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,1.0,2.0,1.0,Mi Vida Loca
1993,Heaven &amp; Earth,0107096,8652,2,140,1993,en,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.5833333333333333,2.0,2.0,2.0,Heaven & Earth
1993,Much Ado About Nothing,0107616,9033,1,111,1993,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,2.0,2.0,Much Ado About Nothing
1993,Last Action Hero,0107362,9466,1,130,1993,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1.761904761904762,2.0,1.625,2.0,Last Action Hero
1993,Hard Target,0107076,9565,1,97,1993,en,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7272727272727273,2.0,1.6,2.0,Hard Target
